#time	sec	step	log_time	priority	tag	pid	log
708128	1	579	2022-01-13 12:34:40.028000	I	auditd	18969	type=1400 audit(0.0:5029): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
709180	1	580	2022-01-13 12:34:41.080000	I	auditd	19015	type=1400 audit(0.0:5031): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
709923	1	581	2022-01-13 12:34:41.823000	I	sysui_multi_action	1118	[757,1093,758,4,793,5115,1094,738721792,1095,4]
710160	1	581	2022-01-13 12:34:42.060000	I	auditd	19065	type=1400 audit(0.0:5033): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
710701	1	581	2022-01-13 12:34:42.601000	I	am_uid_running	977	10106
710725	1	581	2022-01-13 12:34:42.625000	I	am_proc_start	977	[0,19101,10106,com.google.android.apps.walletnfcrel,service,com.google.android.apps.walletnfcrel/androidx.work.impl.background.systemjob.SystemJobService]
710745	2	581	2022-01-13 12:34:42.645000	I	am_proc_bound	977	[0,19101,com.google.android.apps.walletnfcrel]
711188	1	582	2022-01-13 12:34:43.088000	I	auditd	19133	type=1400 audit(0.0:5035): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
711796	1	582	2022-01-13 12:34:43.696000	I	auditd	19183	type=1400 audit(0.0:5037): avc: denied { getattr } for comm="df" path="/vendor/protect_f" dev="mmcblk0p9" ino=2 scontext=u:r:shell:s0 tcontext=u:object_r:protect_f_data_file:s0 tclass=dir permissive=0
711800	2	582	2022-01-13 12:34:43.700000	I	auditd	19183	type=1400 audit(0.0:5039): avc: denied { getattr } for comm="df" path="/vendor/nvdata" dev="mmcblk0p7" ino=2 scontext=u:r:shell:s0 tcontext=u:object_r:nvdata_file:s0 tclass=dir permissive=0
712216	1	583	2022-01-13 12:34:44.116000	I	auditd	19195	type=1400 audit(0.0:5043): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
713320	1	584	2022-01-13 12:34:45.220000	I	auditd	19255	type=1400 audit(0.0:5045): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
714325	1	585	2022-01-13 12:34:46.225000	I	am_uid_running	977	10098
714345	2	585	2022-01-13 12:34:46.245000	I	am_proc_start	977	[0,19338,10098,ru.yandex.disk:Metrica,service,ru.yandex.disk/com.yandex.metrica.ConfigurationJobService]
714392	1	585	2022-01-13 12:34:46.292000	I	am_proc_bound	977	[0,19338,ru.yandex.disk:Metrica]
714480	1	585	2022-01-13 12:34:46.380000	I	auditd	19321	type=1400 audit(0.0:5047): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
715461	1	586	2022-01-13 12:34:47.361000	I	liblog	4650	1
715626	1	586	2022-01-13 12:34:47.526000	I	liblog	4650	427
715752	2	586	2022-01-13 12:34:47.652000	I	auditd	19406	type=1400 audit(0.0:5049): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
715709	3	586	2022-01-13 12:34:47.609000	I	liblog	4650	3
715764	1	586	2022-01-13 12:34:47.664000	I	liblog	4650	150
715820	2	586	2022-01-13 12:34:47.720000	I	aggregation	1870	1642059287720
715919	1	586	2022-01-13 12:34:47.819000	I	liblog	4650	8
717264	1	587	2022-01-13 12:34:49.164000	I	liblog	4650	181
717270	2	587	2022-01-13 12:34:49.170000	I	force_gc	977	Binder
717280	3	587	2022-01-13 12:34:49.180000	I	liblog	4650	11
717362	1	587	2022-01-13 12:34:49.262000	I	liblog	4650	167
717604	2	587	2022-01-13 12:34:49.504000	I	auditd	19522	type=1400 audit(0.0:5051): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
718569	1	588	2022-01-13 12:34:50.469000	I	am_proc_died	977	[0,3715,com.vkontakte.android,906,17]
718570	2	588	2022-01-13 12:34:50.470000	I	am_uid_stopped	977	10090
718764	1	588	2022-01-13 12:34:50.664000	I	auditd	19577	type=1400 audit(0.0:5053): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
719872	1	589	2022-01-13 12:34:51.772000	I	auditd	19638	type=1400 audit(0.0:5055): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
720892	1	590	2022-01-13 12:34:52.792000	I	auditd	19678	type=1400 audit(0.0:5057): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
720896	1	591	2022-01-13 12:34:52.796000	I	auditd	19678	type=1400 audit(0.0:5058): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
721720	2	591	2022-01-13 12:34:53.620000	I	sync	977	[com.zhiliaoapp.musically.AccountProvider,0,4,-1789876998]
721745	3	591	2022-01-13 12:34:53.645000	I	am_uid_running	977	10251
721773	4	591	2022-01-13 12:34:53.673000	I	am_proc_start	977	[0,19747,10251,com.zhiliaoapp.musically:push,service,com.zhiliaoapp.musically/com.bytedance.ies.common.push.account.AccountSyncService]
721804	1	591	2022-01-13 12:34:53.704000	I	auditd	19755	type=1400 audit(0.0:5059): avc: denied { getattr } for comm="df" path="/vendor/protect_f" dev="mmcblk0p9" ino=2 scontext=u:r:shell:s0 tcontext=u:object_r:protect_f_data_file:s0 tclass=dir permissive=0
721804	2	591	2022-01-13 12:34:53.704000	I	auditd	19755	type=1400 audit(0.0:5060): avc: denied { getattr } for comm="df" path="/vendor/protect_s" dev="mmcblk0p10" ino=2 scontext=u:r:shell:s0 tcontext=u:object_r:protect_s_data_file:s0 tclass=dir permissive=0
721804	3	591	2022-01-13 12:34:53.704000	I	auditd	19755	type=1400 audit(0.0:5061): avc: denied { getattr } for comm="df" path="/vendor/nvdata" dev="mmcblk0p7" ino=2 scontext=u:r:shell:s0 tcontext=u:object_r:nvdata_file:s0 tclass=dir permissive=0
721808	4	591	2022-01-13 12:34:53.708000	I	auditd	19755	type=1400 audit(0.0:5063): avc: denied { getattr } for comm="df" path="/mnt/media_rw" dev="tmpfs" ino=1151 scontext=u:r:shell:s0 tcontext=u:object_r:mnt_media_rw_file:s0 tclass=dir permissive=0
721872	5	591	2022-01-13 12:34:53.772000	I	am_proc_bound	977	[0,19747,com.zhiliaoapp.musically:push]
721872	6	591	2022-01-13 12:34:53.772000	I	auditd	19741	type=1400 audit(0.0:5065): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
722956	1	592	2022-01-13 12:34:54.856000	I	auditd	19812	type=1400 audit(0.0:5067): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
723444	1	592	2022-01-13 12:34:55.344000	I	am_proc_start	977	[0,19861,10251,com.zhiliaoapp.musically,content provider,com.zhiliaoapp.musically/com.ss.android.pushmanager.setting.PushMultiProcessSharedProvider]
723464	2	592	2022-01-13 12:34:55.364000	I	am_proc_bound	977	[0,19861,com.zhiliaoapp.musically]
724124	1	593	2022-01-13 12:34:56.024000	I	auditd	19900	type=1400 audit(0.0:5069): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
724134	2	593	2022-01-13 12:34:56.034000	I	sync	977	[com.zhiliaoapp.musically.AccountProvider,1,4,-1789876998]
725376	1	594	2022-01-13 12:34:57.276000	I	auditd	20042	type=1400 audit(0.0:5071): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
726121	1	594	2022-01-13 12:34:58.021000	I	am_proc_died	977	[0,6272,com.google.android.gm,906,17]
726122	2	594	2022-01-13 12:34:58.022000	I	am_uid_stopped	977	10058
726188	1	594	2022-01-13 12:34:58.088000	I	am_pss	977	[6493,10248,com.bestrk.benefittybeta,42103808,38653952,114688]
726568	1	595	2022-01-13 12:34:58.468000	I	auditd	20133	type=1400 audit(0.0:5073): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
726680	1	595	2022-01-13 12:34:58.580000	I	force_gc	19861	Binder
727487	1	596	2022-01-13 12:34:59.387000	I	am_proc_died	977	[0,4650,com.lucky.ring.toss,906,8]
727488	2	596	2022-01-13 12:34:59.388000	I	am_schedule_service_restart	977	[0,com.lucky.ring.toss/com.wwkk.business.dpro.ProcessMainService,1000]
727488	3	596	2022-01-13 12:34:59.388000	I	am_schedule_service_restart	977	[0,com.lucky.ring.toss/com.wwkk.business.dpro.MainProcessSummonService,10999]
727488	4	596	2022-01-13 12:34:59.388000	I	am_schedule_service_restart	977	[0,com.lucky.ring.toss/com.spore.common.dpro.basic.dualservicedpro.BasicService,20999]
727516	5	596	2022-01-13 12:34:59.416000	I	am_proc_start	977	[0,20261,10240,com.lucky.ring.toss,service,com.lucky.ring.toss/com.wwkk.business.dpro.MainProcessSummonService]
727540	6	596	2022-01-13 12:34:59.440000	I	am_proc_bound	977	[0,20261,com.lucky.ring.toss]
727610	1	596	2022-01-13 12:34:59.510000	I	am_proc_died	977	[0,5706,com.nightmarket.ring.toss,906,8]
727610	2	596	2022-01-13 12:34:59.510000	I	am_schedule_service_restart	977	[0,com.nightmarket.ring.toss/com.spore.common.dpro.basic.dualservicedpro.BasicService,1000]
727611	3	596	2022-01-13 12:34:59.511000	I	am_schedule_service_restart	977	[0,com.nightmarket.ring.toss/com.wwkk.business.dpro.ProcessMainService,11000]
727611	4	596	2022-01-13 12:34:59.511000	I	am_schedule_service_restart	977	[0,com.nightmarket.ring.toss/com.wwkk.business.dpro.MainProcessSummonService,21000]
727686	1	596	2022-01-13 12:34:59.586000	I	am_proc_start	977	[0,20279,10241,com.nightmarket.ring.toss,service,com.nightmarket.ring.toss/com.spore.common.dpro.basic.dualservicedpro.BasicService]
727712	1	596	2022-01-13 12:34:59.612000	I	auditd	20249	type=1400 audit(0.0:5075): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
727748	1	596	2022-01-13 12:34:59.648000	I	am_proc_bound	977	[0,20279,com.nightmarket.ring.toss]
728021	1	596	2022-01-13 12:34:59.921000	I	force_gc	977	Binder
728968	1	597	2022-01-13 12:35:00.868000	I	am_uid_running	977	10062
729008	1	597	2022-01-13 12:35:00.908000	I	am_proc_start	977	[0,20441,10062,com.google.android.apps.maps,service,com.google.android.apps.maps/androidx.work.impl.background.systemjob.SystemJobService]
729082	1	597	2022-01-13 12:35:00.982000	I	am_proc_bound	977	[0,20441,com.google.android.apps.maps]
729628	1	597	2022-01-13 12:35:01.528000	I	auditd	20421	type=1400 audit(0.0:5077): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
729787	1	597	2022-01-13 12:35:01.687000	I	am_proc_died	977	[0,9414,com.viber.voip,906,17]
729788	2	597	2022-01-13 12:35:01.688000	I	am_uid_stopped	977	10219
729916	1	597	2022-01-13 12:35:01.816000	I	am_proc_died	977	[0,27834,com.google.android.ims,906,11]
729916	2	597	2022-01-13 12:35:01.816000	I	am_schedule_service_restart	977	[0,com.google.android.ims/.services.RcsService,1000]
729917	3	597	2022-01-13 12:35:01.817000	I	am_uid_stopped	977	10101
730917	1	597	2022-01-13 12:35:02.817000	I	am_uid_running	977	10101
730961	1	598	2022-01-13 12:35:02.861000	I	am_proc_start	977	[0,20671,10101,com.google.android.ims,service,com.google.android.ims/.services.RcsService]
731010	1	598	2022-01-13 12:35:02.910000	I	am_proc_bound	977	[0,20671,com.google.android.ims]
731700	1	598	2022-01-13 12:35:03.600000	I	auditd	20699	type=1400 audit(0.0:5079): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
731704	1	598	2022-01-13 12:35:03.604000	I	auditd	20699	type=1400 audit(0.0:5080): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
731836	2	598	2022-01-13 12:35:03.736000	I	auditd	20747	type=1400 audit(0.0:5081): avc: denied { getattr } for comm="df" path="/vendor/protect_f" dev="mmcblk0p9" ino=2 scontext=u:r:shell:s0 tcontext=u:object_r:protect_f_data_file:s0 tclass=dir permissive=0
733032	1	599	2022-01-13 12:35:04.932000	I	auditd	20816	type=1400 audit(0.0:5087): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
734188	1	600	2022-01-13 12:35:06.088000	I	auditd	20856	type=1400 audit(0.0:5089): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
735616	1	601	2022-01-13 12:35:07.516000	I	auditd	20928	type=1400 audit(0.0:5091): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
735620	1	602	2022-01-13 12:35:07.520000	I	auditd	20928	type=1400 audit(0.0:5092): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
736956	2	602	2022-01-13 12:35:08.856000	I	auditd	21006	type=1400 audit(0.0:5093): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
736960	1	603	2022-01-13 12:35:08.860000	I	auditd	21006	type=1400 audit(0.0:5094): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
738036	2	603	2022-01-13 12:35:09.936000	I	auditd	21068	type=1400 audit(0.0:5095): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
738821	1	603	2022-01-13 12:35:10.721000	I	am_proc_start	977	[0,21121,10010,com.google.process.gapps,content provider,com.google.android.gsf/.settings.GoogleSettingsProvider]
738842	2	603	2022-01-13 12:35:10.742000	I	am_proc_bound	977	[0,21121,com.google.process.gapps]
739088	1	604	2022-01-13 12:35:10.988000	I	auditd	21131	type=1400 audit(0.0:5097): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
740156	1	605	2022-01-13 12:35:12.056000	I	auditd	21181	type=1400 audit(0.0:5099): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
741232	1	606	2022-01-13 12:35:13.132000	I	auditd	21235	type=1400 audit(0.0:5101): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
741828	1	606	2022-01-13 12:35:13.728000	I	auditd	21287	type=1400 audit(0.0:5103): avc: denied { getattr } for comm="df" path="/vendor/protect_f" dev="mmcblk0p9" ino=2 scontext=u:r:shell:s0 tcontext=u:object_r:protect_f_data_file:s0 tclass=dir permissive=0
742364	1	607	2022-01-13 12:35:14.264000	I	auditd	21296	type=1400 audit(0.0:5109): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
743656	1	608	2022-01-13 12:35:15.556000	I	auditd	21352	type=1400 audit(0.0:5111): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
744808	1	609	2022-01-13 12:35:16.708000	I	auditd	21423	type=1400 audit(0.0:5113): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
745992	1	610	2022-01-13 12:35:17.892000	I	auditd	21495	type=1400 audit(0.0:5115): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
746189	1	610	2022-01-13 12:35:18.089000	I	am_pss	977	[19101,10106,com.google.android.apps.walletnfcrel,45289472,37851136,112640]
747132	1	611	2022-01-13 12:35:19.032000	I	auditd	21542	type=1400 audit(0.0:5117): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
747657	1	611	2022-01-13 12:35:19.557000	I	am_pss	977	[20261,10240,com.lucky.ring.toss,39990272,31477760,112640]
748171	1	612	2022-01-13 12:35:20.071000	I	am_pss	977	[20279,10241,com.nightmarket.ring.toss,39231488,31436800,111616]
748192	1	612	2022-01-13 12:35:20.092000	I	auditd	21596	type=1400 audit(0.0:5119): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
749264	1	613	2022-01-13 12:35:21.164000	I	am_proc_died	977	[0,4616,online.theluckyminer.app,906,17]
749316	1	613	2022-01-13 12:35:21.216000	I	auditd	21677	type=1400 audit(0.0:5121): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
750460	1	614	2022-01-13 12:35:22.360000	I	auditd	21808	type=1400 audit(0.0:5123): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
750464	1	614	2022-01-13 12:35:22.364000	I	auditd	21808	type=1400 audit(0.0:5124): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
750540	2	614	2022-01-13 12:35:22.440000	I	am_proc_died	977	[0,6493,com.bestrk.benefittybeta,906,17]
750541	3	614	2022-01-13 12:35:22.441000	I	am_uid_stopped	977	10248
751652	1	615	2022-01-13 12:35:23.552000	I	auditd	21933	type=1400 audit(0.0:5125): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
751832	1	615	2022-01-13 12:35:23.732000	I	auditd	21977	type=1400 audit(0.0:5127): avc: denied { getattr } for comm="df" path="/vendor/protect_f" dev="mmcblk0p9" ino=2 scontext=u:r:shell:s0 tcontext=u:object_r:protect_f_data_file:s0 tclass=dir permissive=0
751832	2	615	2022-01-13 12:35:23.732000	I	auditd	21977	type=1400 audit(0.0:5128): avc: denied { getattr } for comm="df" path="/vendor/protect_s" dev="mmcblk0p10" ino=2 scontext=u:r:shell:s0 tcontext=u:object_r:protect_s_data_file:s0 tclass=dir permissive=0
751832	3	615	2022-01-13 12:35:23.732000	I	auditd	21977	type=1400 audit(0.0:5129): avc: denied { getattr } for comm="df" path="/vendor/nvdata" dev="mmcblk0p7" ino=2 scontext=u:r:shell:s0 tcontext=u:object_r:nvdata_file:s0 tclass=dir permissive=0
751832	4	615	2022-01-13 12:35:23.732000	I	auditd	21977	type=1400 audit(0.0:5130): avc: denied { getattr } for comm="df" path="/vendor/nvcfg" dev="mmcblk0p6" ino=2 scontext=u:r:shell:s0 tcontext=u:object_r:nvcfg_file:s0 tclass=dir permissive=0
751836	5	615	2022-01-13 12:35:23.736000	I	auditd	21977	type=1400 audit(0.0:5131): avc: denied { getattr } for comm="df" path="/mnt/media_rw" dev="tmpfs" ino=1151 scontext=u:r:shell:s0 tcontext=u:object_r:mnt_media_rw_file:s0 tclass=dir permissive=0
752673	1	616	2022-01-13 12:35:24.573000	I	am_proc_died	977	[0,19101,com.google.android.apps.walletnfcrel,906,17]
752676	2	616	2022-01-13 12:35:24.576000	I	am_uid_stopped	977	10106
752852	1	616	2022-01-13 12:35:24.752000	I	auditd	22008	type=1400 audit(0.0:5133): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
753944	1	617	2022-01-13 12:35:25.844000	I	auditd	22076	type=1400 audit(0.0:5135): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
753948	1	618	2022-01-13 12:35:25.848000	I	auditd	22076	type=1400 audit(0.0:5136): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
754988	2	618	2022-01-13 12:35:26.888000	I	auditd	22111	type=1400 audit(0.0:5137): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
755033	1	618	2022-01-13 12:35:26.933000	I	am_pss	977	[19861,10251,com.zhiliaoapp.musically,152180736,111177728,113664]
756128	1	619	2022-01-13 12:35:28.028000	I	auditd	22166	type=1400 audit(0.0:5139): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
757124	1	620	2022-01-13 12:35:29.024000	I	auditd	22226	type=1400 audit(0.0:5141): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
757753	1	620	2022-01-13 12:35:29.653000	I	am_pss	977	[20671,10101,com.google.android.ims,18040832,14974976,124928]
757833	1	620	2022-01-13 12:35:29.733000	I	am_proc_died	977	[0,19861,com.zhiliaoapp.musically,906,17]
757866	1	621	2022-01-13 12:35:29.766000	I	am_pss	977	[19338,10098,ru.yandex.disk:Metrica,39629824,36323328,126976]
758160	1	621	2022-01-13 12:35:30.060000	I	auditd	22264	type=1400 audit(0.0:5143): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
759144	1	622	2022-01-13 12:35:31.044000	I	auditd	22311	type=1400 audit(0.0:5145): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
760111	1	623	2022-01-13 12:35:32.011000	I	am_uid_running	977	10150
760137	2	623	2022-01-13 12:35:32.037000	I	am_proc_start	977	[0,22388,10150,org.stepic.droid:Metrica,service,org.stepic.droid/com.yandex.metrica.ConfigurationJobService]
760165	1	623	2022-01-13 12:35:32.065000	I	am_proc_bound	977	[0,22388,org.stepic.droid:Metrica]
760176	2	623	2022-01-13 12:35:32.076000	I	auditd	22384	type=1400 audit(0.0:5147): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
761252	1	624	2022-01-13 12:35:33.152000	I	auditd	22456	type=1400 audit(0.0:5149): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
761256	1	624	2022-01-13 12:35:33.156000	I	auditd	22456	type=1400 audit(0.0:5150): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
761868	2	624	2022-01-13 12:35:33.768000	I	auditd	22502	type=1400 audit(0.0:5151): avc: denied { getattr } for comm="df" path="/vendor/protect_f" dev="mmcblk0p9" ino=2 scontext=u:r:shell:s0 tcontext=u:object_r:protect_f_data_file:s0 tclass=dir permissive=0
762360	1	625	2022-01-13 12:35:34.260000	I	auditd	22510	type=1400 audit(0.0:5157): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
763404	1	626	2022-01-13 12:35:35.304000	I	auditd	22573	type=1400 audit(0.0:5159): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
763408	1	627	2022-01-13 12:35:35.308000	I	auditd	22573	type=1400 audit(0.0:5160): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
764536	2	627	2022-01-13 12:35:36.436000	I	auditd	22609	type=1400 audit(0.0:5161): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
765572	1	628	2022-01-13 12:35:37.472000	I	auditd	22666	type=1400 audit(0.0:5163): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
765618	1	628	2022-01-13 12:35:37.518000	I	am_uid_running	977	10317
765639	2	628	2022-01-13 12:35:37.539000	I	am_proc_start	977	[0,22695,10317,com.google.android.apps.paidtasks,service,com.google.android.apps.paidtasks/androidx.work.impl.background.systemjob.SystemJobService]
765665	1	628	2022-01-13 12:35:37.565000	I	am_proc_bound	977	[0,22695,com.google.android.apps.paidtasks]
766564	1	629	2022-01-13 12:35:38.464000	I	auditd	22766	type=1400 audit(0.0:5165): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
